229,-0.991249371
230,-0.993691004
231,-0.995735173
232,-0.997381062
233,-0.998628011
234,-0.999475523
235,-0.999923258
236,-0.999971036
237,-0.99961884
238,-0.998866809
239,-0.997715246
240,-0.996164609
241,-0.99421552
242,-0.991868757
243,-0.989125261
244,-0.985986127
245,-0.982452613
246,-0.97852613
247,-0.97420825
248,-0.969500699
249,-0.964405362
250,-0.958924275
251,-0.953059631
252,-0.946813776
253,-0.940189208
254,-0.933188576
255,-0.925814682
256,-0.918070475
257,-0.909959051
258,-0.901483656
259,-0.892647679
260,-0.883454656
261,-0.873908262
262,-0.864012316
263,-0.853770778
264,-0.843187742
265,-0.832267442
266,-0.821014247
267,-0.809432656
268,-0.797527304
269,-0.785302951
270,-0.772764488
271,-0.759916929
272,-0.746765413
273,-0.733315201
274,-0.719571673
275,-0.705540326
276,-0.691226772
277,-0.676636736
278,-0.661776055
279,-0.646650672
280,-0.631266638
281,-0.615630105
282,-0.599747329
283,-0.583624661
284,-0.567268552
285,-0.550685543
286,-0.533882266
287,-0.516865444
288,-0.499641883
289,-0.482218472
290,-0.464602179
291,-0.446800052
292,-0.428819211
293,-0.410666848
294,-0.392350224
295,-0.373876665
296,-0.35525356
297,-0.336488358
298,-0.317588566
299,-0.298561742
300,-0.279415498
301,-0.260157491
302,-0.240795425
303,-0.221337044
304,-0.201790131
305,-0.182162504
306,-0.162462015
307,-0.142696544
308,-0.122873995
309,-0.103002299
310,-0.083089403
311,-0.063143272
312,-0.043171885
313,-0.02318323
314,-0.003185302
315,0.0168139
316,0.036806377
317,0.056784132
318,0.076739174
319,0.096663522
320,0.116549205
321,0.13638827
322,0.156172782
323,0.175894826
324,0.195546515
325,0.215119988
326,0.234607416
327,0.254001004
328,0.273292995
329,0.292475672
330,0.311541364
331,0.330482442
332,0.349291332
333,0.367960511
334,0.38648251
335,0.404849921
336,0.423055397
337,0.441091657
338,0.458951486
339,0.476627741
340,0.494113351
341,0.511401322
342,0.52848474
343,0.545356771
344,0.562010666
345,0.578439764
346,0.594637495
347,0.610597378
348,0.62631303
349,0.641778166
350,0.656986599
351,0.671932246
352,0.686609129
353,0.701011377
354,0.715133231
355,0.72896904
356,0.742513272
357,0.755760508
358,0.76870545
359,0.78134292
360,0.793667864
361,0.805675351
362,0.817360578
363,0.828718872
364,0.83974569
365,0.850436621
366,0.860787388
367,0.870793852
368,0.88045201
369,0.889757998
370,0.898708096
371,0.907298722
372,0.915526441
373,0.923387961
374,0.930880139
375,0.937999977
376,0.944744627
377,0.951111392
378,0.957097726
379,0.962701233
380,0.967919672
381,0.972750956
382,0.977193153
383,0.981244486
384,0.984903334
385,0.988168234
386,0.99103788
387,0.993511123
388,0.995586976
389,0.997264607
390,0.998543345
391,0.99942268
392,0.999902259
393,0.99998189
394,0.999661541
395,0.998941342
396,0.997821579
397,0.996302701
398,0.994385315
399,0.992070188
400,0.989358247
401,0.986250575
402,0.982748416
403,0.978853171
404,0.974566398
405,0.969889811
406,0.964825281
407,0.959374834
408,0.95354065
409,0.947325062
410,0.940730557
411,0.933759772
412,0.926415495
413,0.918700665
414,0.910618367
415,0.902171834
416,0.893364444
417,0.88419972
418,0.874681328
419,0.864813075
420,0.854598908
421,0.844042913
422,0.833149313
423,0.821922463
424,0.810366856
425,0.798487113
426,0.786287985
427,0.773774353
428,0.760951221
429,0.747823719
430,0.734397098
431,0.720676727
432,0.706668096
433,0.692376806
434,0.677808575
435,0.66296923
436,0.647864706
437,0.632501045
438,0.616884391
439,0.601020992
440,0.584917193
441,0.568579435
442,0.552014252
443,0.535228271
444,0.518228206
445,0.501020856
446,0.483613105
447,0.466011915
448,0.448224327
449,0.430257455
450,0.412118485
451,0.393814674
452,0.375353342
453,0.356741874
454,0.337987713
455,0.319098362
456,0.300081376
457,0.280944362
458,0.261694973
459,0.24234091
460,0.222889914
461,0.203349765
462,0.183728279
463,0.164033303
464,0.144272717
465,0.124454424
466,0.10458635
467,0.084676443
468,0.064732667
469,0.044762998
470,0.024775425
471,0.004777943
472,-0.015221451
473,-0.035214757
474,-0.055193977
475,-0.07515112
476,-0.095078204
477,-0.114967258
478,-0.134810327
479,-0.154599473
480,-0.174326781
481,-0.193984361
482,-0.21356435
483,-0.233058916
484,-0.252460262
485,-0.271760626
486,-0.290952291
487,-0.310027578
488,-0.328978858
489,-0.347798551
490,-0.366479129
491,-0.385013121
492,-0.403393112
493,-0.421611752
494,-0.439661752
495,-0.457535894
496,-0.475227027
497,-0.492728076
498,-0.51003204
499,-0.527131998
500,-0.544021111
501,-0.560692622
502,-0.577139864
503,-0.593356257
504,-0.609335316
505,-0.625070649
506,-0.640555962
507,-0.655785061
508,-0.670751855
509,-0.685450357
510,-0.699874688
511,-0.714019078
512,-0.72787787
513,-0.741445521
514,-0.754716604
515,-0.76768581
516,-0.780347952
517,-0.792697965
518,-0.804730909
519,-0.816441972
520,-0.827826469
521,-0.838879846
522,-0.849597683
523,-0.859975692
524,-0.870009722
525,-0.87969576
526,-0.889029931
527,-0.898008502
528,-0.906627882
529,-0.914884623
530,-0.922775422
531,-0.930297123
532,-0.937446717
533,-0.944221346
534,-0.950618298
535,-0.956635016
536,-0.962269093
537,-0.967518275
538,-0.972380462
539,-0.97685371
540,-0.98093623
541,-0.984626388
542,-0.987922709
543,-0.990823874
544,-0.993328723
545,-0.995436253
546,-0.997145622
547,-0.998456147
548,-0.999367302
549,-0.999878723
550,-0.999990207
551,-0.999701707
552,-0.99901334
553,-0.997925382
554,-0.996438266
555,-0.994552588
556,-0.992269103
557,-0.989588723
558,-0.986512521
559,-0.983041727
560,-0.979177729
561,-0.974922074
562,-0.970276462
563,-0.965242753
564,-0.95982296
565,-0.95401925
566,-0.947833945
567,-0.94126952
568,-0.934328599
569,-0.927013959
570,-0.919328526
571,-0.911275373
572,-0.902857723
573,-0.894078942
574,-0.884942541
575,-0.875452175
576,-0.865611639
577,-0.855424871
578,-0.844895944
579,-0.83402907
580,-0.822828595
581,-0.811299
582,-0.799444896
583,-0.787271025
584,-0.774782256
585,-0.761983584
586,-0.748880129
587,-0.735477132
588,-0.721779954
589,-0.707794073
590,-0.693525085
591,-0.678978695
592,-0.664160724
593,-0.649077096
594,-0.633733847
595,-0.618137112
596,-0.602293131
597,-0.586208241
598,-0.569888875
599,-0.553341561
600,-0.536572918
601,-0.519589653
602,-0.502398559
603,-0.485006512
604,-0.467420469
605,-0.449647465
606,-0.431694607
607,-0.413569077
608,-0.395278125
609,-0.376829067
610,-0.358229282
611,-0.339486211
612,-0.320607349
613,-0.301600249
614,-0.282472513
615,-0.263231791
616,-0.243885781
617,-0.224442219
618,-0.204908883
619,-0.185293587
620,-0.165604175
621,-0.145848525
622,-0.126034536
623,-0.106170136
624,-0.086263269
625,-0.066321897
626,-0.046353998
627,-0.026367558
628,-0.006370571
629,0.013628964
630,0.033623047
631,0.053603682
632,0.073562876
633,0.093492646
634,0.11338502
635,0.133232041
636,0.153025772
637,0.172758294
638,0.192421715
639,0.21200817
640,0.231509825
641,0.250918879
642,0.270227569
643,0.289428171
644,0.308513005
645,0.327474439
646,0.346304887
647,0.364996818
648,0.383542755
649,0.40193528
650,0.420167037
651,0.438230732
652,0.456119141
653,0.473825108
654,0.491341551
655,0.508661464
656,0.52577792
657,0.542684071
658,0.559373156
659,0.575838499
660,0.592073515
661,0.608071709
662,0.623826682
663,0.639332133
664,0.65458186
665,0.669569762
666,0.684289846
667,0.698736223
668,0.712903114
669,0.726784854
670,0.74037589
671,0.753670785
672,0.766664222
673,0.779351004
674,0.791726055
675,0.803784427
676,0.815521295
677,0.826931966
678,0.838011875
679,0.848756591
680,0.859161815
681,0.869223386
682,0.878937279
683,0.888299609
684,0.897306631
685,0.905954742
686,0.914240484
687,0.922160541
688,0.929711747
689,0.93689108
690,0.943695669
691,0.950122793
692,0.95616988
693,0.961834512
694,0.967114423
695,0.972007501
696,0.976511789
697,0.980625486
698,0.984346945
699,0.987674679
700,0.990607356
701,0.993143803
702,0.995283006
703,0.997024109
704,0.998366415
705,0.999309389
706,0.999852652
707,0.999995987
708,0.999739337
709,0.999082805
710,0.998026653
711,0.996571303
712,0.994717339
713,0.9924655
714,0.989816689
715,0.986771964
716,0.983332544
717,0.979499804
718,0.975275276
719,0.970660652
720,0.965657777
721,0.960268651
722,0.95449543
723,0.948340424
724,0.941806095
725,0.934895056
726,0.927610071
727,0.919954054
728,0.911930068
729,0.903541322
730,0.894791172
731,0.885683117
732,0.876220801
733,0.866408008
734,0.856248664
735,0.845746831
736,0.834906711
737,0.82373264
738,0.812229086
739,0.800400651
740,0.788252067
741,0.775788193
742,0.763014014
743,0.749934639
744,0.7365553
745,0.72288135
746,0.708918256
747,0.694671604
748,0.680147093
749,0.665350532
750,0.65028784
751,0.634965042
752,0.619388265
753,0.603563742
754,0.587497802
755,0.57119687
756,0.554667467
757,0.537916204
758,0.520949782
759,0.503774987
760,0.486398689
761,0.468827838
762,0.451069462
763,0.433130664
764,0.415018619
765,0.396740573
766,0.378303836
767,0.359715782
768,0.340983847
769,0.322115523
770,0.303118357
771,0.283999947
772,0.264767942
773,0.245430032
774,0.225993954
775,0.206467482
776,0.186858425
777,0.167174627
778,0.147423962
779,0.127614329
780,0.107753652
781,0.087849875
782,0.06791096
783,0.04794488
784,0.027959624
785,0.007963184
786,-0.012036441
787,-0.032031252
788,-0.052013251
789,-0.071974445
790,-0.09190685
791,-0.111802494
792,-0.131653418
793,-0.151451683
794,-0.171189369
795,-0.190858581
796,-0.210451453
797,-0.229960147
798,-0.24937686
799,-0.268693825
800,-0.287903317
801,-0.306997651
802,-0.32596919
803,-0.344810345
804,-0.363513582
805,-0.382071417
806,-0.400476429
807,-0.418721256
808,-0.4367986
809,-0.45470123
810,-0.472421986
811,-0.48995378
812,-0.507289598
813,-0.524422508
814,-0.541345655
815,-0.558052271
816,-0.574535674
817,-0.59078927
818,-0.606806559
819,-0.622581133
820,-0.638106682
821,-0.653376998
822,-0.668385971
823,-0.683127599
824,-0.697595985
825,-0.711785342
826,-0.725689995
827,-0.739304381
828,-0.752623055
829,-0.76564069
830,-0.778352079
831,-0.790752137
832,-0.802835905
833,-0.814598549
834,-0.826035365
835,-0.837141778
836,-0.847913345
837,-0.858345758
838,-0.868434845
839,-0.878176569
840,-0.887567034
841,-0.896602484
842,-0.905279305
843,-0.913594026
844,-0.921543322
845,-0.929124013
846,-0.936333066
847,-0.943167599
848,-0.949624878
849,-0.955702319
850,-0.961397492
851,-0.966708119
852,-0.971632075
853,-0.976167392
854,-0.980312254
855,-0.984065005
856,-0.987424143
857,-0.990388324
858,-0.992956364
859,-0.995127234
860,-0.996900066
861,-0.998274152
862,-0.999248941
863,-0.999824044
864,-0.999999231
865,-0.999774431
866,-0.999149735
867,-0.998125392
868,-0.996701813
869,-0.994879566
870,-0.99265938
871,-0.990042144
872,-0.987028905
873,-0.983620867
874,-0.979819393
875,-0.975626005
876,-0.97104238
877,-0.966070351
878,-0.960711906
879,-0.954969189
880,-0.948844498
881,-0.942340281
882,-0.935459141
883,-0.92820383
884,-0.920577249
885,-0.91258245
886,-0.90422263
887,-0.895501133
888,-0.886421447
889,-0.876987205
890,-0.867202179
891,-0.857070285
892,-0.846595573
893,-0.835782235
894,-0.824634595
895,-0.813157112
896,-0.801354377
897,-0.789231111
898,-0.776792163
899,-0.764042508
900,-0.750987247
901,-0.737631601
902,-0.723980912
903,-0.71004064
904,-0.695816361
905,-0.681313766
906,-0.666538653
907,-0.651496935
908,-0.636194626
909,-0.620637847
910,-0.604832822
911,-0.588785872
912,-0.572503416
913,-0.555991965
914,-0.539258125
915,-0.52230859
916,-0.505150137
917,-0.487789632
918,-0.470234017
919,-0.452490314
920,-0.434565622
921,-0.416467109
922,-0.398202015
923,-0.379777645
924,-0.36120137
925,-0.342480618
926,-0.323622879
927,-0.304635696
928,-0.285526661
929,-0.266303421
930,-0.246973662
931,-0.227545117
932,-0.208025557
933,-0.188422789
934,-0.168744655
935,-0.148999026
936,-0.129193799
937,-0.109336896
938,-0.089436259
939,-0.06949985
940,-0.049535641
941,-0.029551619
942,-0.009555776
943,0.010443889
944,0.030439376
945,0.050422688
946,0.070385831
947,0.090320821
948,0.110219684
949,0.130074461
950,0.14987721
951,0.169620009
952,0.189294963
953,0.208894202
954,0.228409885
955,0.247834208
956,0.2671594
957,0.286377732
958,0.305481517
959,0.324463113
960,0.343314929
961,0.362029423
962,0.38059911
963,0.399016562
964,0.417274413
965,0.43536536
966,0.453282167
967,0.471017667
968,0.488564766
969,0.505916445
970,0.523065765
971,0.540005866
972,0.556729971
973,0.573231392
974,0.589503527
975,0.60553987
976,0.621334004
977,0.636879613
978,0.652170479
979,0.667200485
980,0.68196362
981,0.696453979
982,0.710665765
983,0.724593294
984,0.738230996
985,0.751573415
986,0.764615215
987,0.777351179
988,0.789776213
989,0.801885347
990,0.813673738
991,0.825136669
992,0.836269558
993,0.847067949
994,0.857527525
995,0.867644101
996,0.877413631
997,0.886832207
998,0.895896062
999,0.904601571
1000,0.912945251
1001,0.920923765
1002,0.928533922
1003,0.935772678
1004,0.942637137
1005,0.949124554
1006,0.955232333
1007,0.960958033
1008,0.966299362
1009,0.971254184
1010,0.975820518
1011,0.979996536
1012,0.983780569
1013,0.987171103
1014,0.990166781
1015,0.992766406
1016,0.994968937
1017,0.996773495
1018,0.998179356
1019,0.999185958
1020,0.9997929
1021,0.999999938
1022,0.999806989
1023,0.999214131
1024,0.9982216
1025,0.996829794
1026,0.99503927
1027,0.992850743
1028,0.990265089
1029,0.987283342
1030,0.983906695
1031,0.980136498
1032,0.97597426
1033,0.971421645
1034,0.966480474
1035,0.961152725
1036,0.955440526
1037,0.949346165
1038,0.942872077
1039,0.936020854
1040,0.928795234
1041,0.921198109
1042,0.913232517
1043,0.904901644
1044,0.896208822
1045,0.887157529
1046,0.877751384
1047,0.867994151
1048,0.857889732
1049,0.847442168
1050,0.836655639
1051,0.825534458
1052,0.814083075
1053,0.802306069
1054,0.790208152
1055,0.777794162
1056,0.765069064
1057,0.75203795
1058,0.73870603
1059,0.725078637
